antecedentes,consecuentes,soporte antecedente,soporte consecuente,soporte,confianza,elevacion,representatividad,apalancamiento,conviccion,metrica_zhang,jaccard,certeza,kulczynski,cluster
frozenset({'Total de yogur colado griego bajo en grasa al 2% con arándanos'}),frozenset({'Total 2% con yogur colado griego bajo en grasa de fresa'}),0.0134,0.0164,0.0069,0.5149253731343283,31.39788860575172,1.0,0.00668024,2.0277292307692307,0.98130014660215,0.3013100436681222,0.5068375082699556,0.4678285402257007,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Manzana Honeycrisp Orgánica'})",frozenset({'Aguacate Hass Orgánico'}),0.0178,0.1316,0.0068,0.3820224719101123,2.902906321505413,1.0,0.0044575199999999,1.4052290909090912,0.6673973193431313,0.0476858345021037,0.2883722615270754,0.2168471022164543,4
"frozenset({'Manzana Honeycrisp Orgánica', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0148,0.1878,0.0068,0.4594594594594594,2.446535992861872,1.0,0.0040205599999999,1.50257,0.6001409089823505,0.034729315628192,0.3344736018954192,0.2478340960769075,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Espinacas tiernas orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0287,0.1316,0.0095,0.3310104529616725,2.515276998189001,1.0,0.00572308,1.2980770833333333,0.6202300768909816,0.0629973474801061,0.229629724737071,0.2015994514048484,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Aguacate Hass Orgánico'})",frozenset({'Espinacas tiernas orgánicas'}),0.0478,0.1039,0.0095,0.1987447698744769,1.9128466782914049,1.0,0.0045335799999999,1.118370234986945,0.5011751180092637,0.0668073136427566,0.1058417251138008,0.145089420548403,4
"frozenset({'Espinacas tiernas orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0251,0.1878,0.0095,0.3784860557768924,2.015367709142132,1.0,0.00478622,1.3068089743589744,0.5167839076612446,0.0467059980334316,0.2347772171594341,0.2145358926381799,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Espinacas tiernas orgánicas'})",frozenset({'Fresas Orgánicas'}),0.0287,0.1495,0.0101,0.3519163763066202,2.3539556943586635,1.0,0.00580935,1.3123306451612904,0.5921786969183894,0.0600832837596668,0.2379969151165434,0.2097374523673569,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Fresas Orgánicas'})",frozenset({'Espinacas tiernas orgánicas'}),0.0428,0.1039,0.0101,0.2359813084112149,2.271234922148363,1.0,0.0056530799999999,1.1728770642201836,0.584737663068438,0.0739385065885798,0.1473957241504463,0.1665950815395824,4
"frozenset({'Espinacas tiernas orgánicas', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0275,0.1878,0.0101,0.3672727272727272,1.9556588246684088,1.0,0.0049355,1.2836494252873565,0.5024816106289293,0.0492202729044834,0.2209710998186742,0.2105266724755542,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Pepino Orgánico'})",frozenset({'Aguacate Hass Orgánico'}),0.0161,0.1316,0.0063,0.391304347826087,2.9734372935113,1.0,0.00418124,1.4266571428571428,0.6745491298799563,0.0445544554455445,0.2990607413934673,0.2195883441258094,4
"frozenset({'Pepino Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0145,0.1878,0.0063,0.4344827586206896,2.3135397157651205,1.0,0.0035769,1.4362073170731708,0.5761155806817907,0.0321428571428571,0.3037216924657592,0.2340145422496419,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Pepino Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0161,0.1495,0.0053,0.3291925465838509,2.201956833336796,1.0,0.00289305,1.267875,0.5547906195406421,0.0330630068621335,0.2112787143843044,0.1823220258002866,4
"frozenset({'Pepino Orgánico', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0124,0.1878,0.0053,0.4274193548387097,2.275928407021884,1.0,0.00297128,1.4184901408450707,0.5676578249539574,0.0271934325295023,0.2950250613626073,0.2278204335428905,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Manzanas Gala Ecológicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0148,0.1316,0.005,0.3378378378378378,2.5671568224759715,1.0,0.00305232,1.311461224489796,0.6196345919610231,0.0353606789250353,0.2374917524618123,0.1879158794052411,4
"frozenset({'Manzanas Gala Ecológicas', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0107,0.1878,0.005,0.4672897196261683,2.488230668935933,1.0,0.00299054,1.5246561403508774,0.6045769736177096,0.0258397932816537,0.3441144048586165,0.2469568938918913,4
"frozenset({'Ajo Orgánico', 'Bolsa de Plátanos Orgánicos'})",frozenset({'Aguacate Hass Orgánico'}),0.0147,0.1316,0.0059,0.4013605442176871,3.0498521597088684,1.0,0.00396548,1.4506227272727277,0.6821427527020077,0.042022792022792,0.310640884635752,0.2230966854827037,4
"frozenset({'Ajo Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0143,0.1878,0.0059,0.4125874125874125,2.196951078740216,1.0,0.0032144599999999,1.3826738095238094,0.5527277354302114,0.0300713557594291,0.2767636205213156,0.2220019065066988,4
"frozenset({'Tomates Uva Orgánicos', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0115,0.1878,0.0054,0.4695652173913043,2.5003472704542298,1.0,0.0032403,1.5311967213114754,0.6070364750182656,0.0278494069107787,0.3469160519469396,0.249159605500764,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Tomates Uva Orgánicos'})",frozenset({'Aguacate Hass Orgánico'}),0.0154,0.1316,0.0054,0.3506493506493506,2.6645087435360995,1.0,0.00337336,1.337336,0.6344670894741989,0.0381355932203389,0.2522447612267972,0.1958413926499033,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Tomates Uva Orgánicos'})",frozenset({'Fresas Orgánicas'}),0.0154,0.1495,0.0055,0.3571428571428571,2.388915432393693,1.0,0.0031976999999999,1.323,0.5904936014625228,0.034504391468005,0.2441421012849583,0.1969660774008599,4
"frozenset({'Fresas Orgánicas', 'Tomates Uva Orgánicos'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0154,0.1878,0.0055,0.3571428571428571,1.90171915411532,1.0,0.0026078799999999,1.2634222222222222,0.481576274629291,0.0278199291856348,0.2084989622541949,0.1932146660581165,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Manzana Fuji Orgánica Grande Extra Fancy'})",frozenset({'Aguacate Hass Orgánico'}),0.02,0.1316,0.0059,0.295,2.2416413373860182,1.0,0.003268,1.23177304964539,0.5652023521272916,0.0404941660947151,0.1881621372639336,0.1699164133738601,4
"frozenset({'Manzana Fuji Orgánica Grande Extra Fancy', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0128,0.1878,0.0059,0.4609374999999999,2.454406283280085,1.0,0.00349616,1.506689855072464,0.6002527264236464,0.0303030303030303,0.3362934006402363,0.2461769502129925,4
"frozenset({'Limón Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0163,0.1878,0.007,0.4294478527607362,2.2867297804086064,1.0,0.00393886,1.4235333333333335,0.5720181820822261,0.0355149670218163,0.2975225963564839,0.2333607740906982,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Limón Orgánico'})",frozenset({'Aguacate Hass Orgánico'}),0.014,0.1316,0.007,0.5,3.799392097264438,1.0,0.0051576,1.7368,0.7472616632860041,0.0505050505050505,0.4242284661446338,0.2765957446808511,4
frozenset({'Limón Orgánico'}),"frozenset({'Bolsa de Plátanos Orgánicos', 'Aguacate Hass Orgánico'})",0.0433,0.0478,0.007,0.161662817551963,3.382067312802574,1.0,0.00493026,1.1358198347107438,0.7362003314966626,0.0832342449464922,0.119578678378453,0.1540531660981572,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Frambuesas Orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.031,0.1316,0.011,0.3548387096774193,2.6963427787037944,1.0,0.0069203999999999,1.34602,0.6492541514213341,0.0725593667546174,0.257068988573721,0.2192126679086184,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Aguacate Hass Orgánico'})",frozenset({'Frambuesas Orgánicas'}),0.0478,0.0887,0.011,0.2301255230125523,2.5944252876274216,1.0,0.0067601399999999,1.1836994565217391,0.6454087185656183,0.0876494023904382,0.1551909612779022,0.1770695258805715,4
"frozenset({'Frambuesas Orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0222,0.1878,0.011,0.4954954954954954,2.6384211687726062,1.0,0.0068308399999999,1.6098964285714283,0.6350843265958831,0.0552763819095477,0.3788420284357245,0.2770342227211236,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Fresas Orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0428,0.1316,0.0153,0.3574766355140187,2.716387807857285,1.0,0.0096675199999999,1.3515461818181818,0.6601170625653798,0.0961659333752357,0.260106673783992,0.2368690168451552,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0478,0.1495,0.0153,0.3200836820083682,2.1410279733001216,1.0,0.0081538999999999,1.2508892307692308,0.5596877132145303,0.084065934065934,0.2005687031256533,0.211212409566057,4
"frozenset({'Fresas Orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0364,0.1878,0.0153,0.4203296703296703,2.238177158304953,1.0,0.0084640799999999,1.401141232227488,0.5741052751528174,0.0732407850646242,0.2862960728018595,0.2508996594459853,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Leche entera orgánica'})",frozenset({'Aguacate Hass Orgánico'}),0.0177,0.1316,0.0052,0.2937853107344632,2.2324111757937937,1.0,0.0028706799999999,1.2296544,0.5620012686082114,0.0360860513532269,0.1867633702607821,0.1666494942730066,4
"frozenset({'Leche entera orgánica', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0122,0.1878,0.0052,0.4262295081967213,2.269592695403202,1.0,0.0029088399999999,1.4155485714285716,0.5663011821140996,0.0266940451745379,0.2935600938152195,0.2269592695403201,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Cebolla Amarilla Orgánica'})",frozenset({'Aguacate Hass Orgánico'}),0.0184,0.1316,0.0063,0.3423913043478261,2.601757631822387,1.0,0.00387856,1.3205421487603308,0.6271846418545685,0.0438413361169102,0.2427352652554423,0.195131822386679,4
"frozenset({'Cebolla Amarilla Orgánica', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0148,0.1878,0.0063,0.4256756756756756,2.266643640445557,1.0,0.00352056,1.4141835294117646,0.5672138120371981,0.032093734080489,0.2928782020138828,0.2296110007771349,4
"frozenset({'Calabacín Orgánico', 'Bolsa de Plátanos Orgánicos'})",frozenset({'Aguacate Hass Orgánico'}),0.0151,0.1316,0.0057,0.3774834437086092,2.8684152257493105,1.0,0.00371284,1.3949829787234045,0.6613620048700286,0.0404255319148936,0.283145375067491,0.2103982568087119,4
"frozenset({'Calabacín Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0121,0.1878,0.0057,0.4710743801652893,2.508383280965332,1.0,0.00342762,1.535565625,0.6087021379747577,0.029351184346035,0.3487741691274184,0.2507129089324849,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Manzana Fuji Orgánica Grande Extra Fancy'})",frozenset({'Fresas Orgánicas'}),0.02,0.1495,0.0056,0.2799999999999999,1.872909698996656,1.0,0.00261,1.18125,0.4755830903790087,0.0341671751067724,0.1534391534391534,0.1587290969899665,4
"frozenset({'Manzana Fuji Orgánica Grande Extra Fancy', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0128,0.1878,0.0056,0.4375,2.329605963791267,1.0,0.00319616,1.4439111111111111,0.5781430886779347,0.0287179487179487,0.3074365919724205,0.2336594781682641,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Fresas Orgánicas'})",frozenset({'Frambuesas Orgánicas'}),0.0428,0.0887,0.0089,0.2079439252336448,2.3443509045506747,1.0,0.0051036399999999,1.1505498525073743,0.5990834691069927,0.0725938009787928,0.1308503514030998,0.1541410719742068,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Frambuesas Orgánicas'})",frozenset({'Fresas Orgánicas'}),0.031,0.1495,0.0089,0.2870967741935484,1.9203797604919624,1.0,0.0042655,1.1930090497737558,0.494602335316149,0.0518648018648018,0.1617833911740722,0.1733142733843996,4
"frozenset({'Frambuesas Orgánicas', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0265,0.1878,0.0089,0.3358490566037735,1.7883336347378784,1.0,0.0039233,1.222914772727273,0.4528199534864932,0.0433300876338851,0.1822815274609376,0.1916199489621636,4
"frozenset({'Bolsa de Plátanos Orgánicos', 'Leche entera orgánica'})",frozenset({'Fresas Orgánicas'}),0.0177,0.1495,0.0056,0.3163841807909604,2.1162821457589325,1.0,0.00295385,1.2441198347107438,0.5369777199284479,0.0346534653465346,0.1962189074555678,0.1769211873854467,4
"frozenset({'Leche entera orgánica', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0182,0.1878,0.0056,0.3076923076923076,1.6384041943147374,1.0,0.0021820399999999,1.173177777777778,0.3968730902424118,0.0279441117764471,0.1476142670429791,0.1687556320144179,4
"frozenset({'Calabacín Orgánico', 'Bolsa de Plátanos Orgánicos'})",frozenset({'Fresas Orgánicas'}),0.0151,0.1495,0.0051,0.3377483443708609,2.259186249972314,1.0,0.00284255,1.284255,0.5659079552218897,0.031974921630094,0.221338441353158,0.1859310283727214,4
"frozenset({'Calabacín Orgánico', 'Fresas Orgánicas'})",frozenset({'Bolsa de Plátanos Orgánicos'}),0.0112,0.1878,0.0051,0.4553571428571429,2.424691921497033,1.0,0.00299664,1.4912524590163936,0.5942318675042834,0.0263022176379577,0.3294227319098041,0.2412568461889548,4
"frozenset({'Banana', 'limas'})",frozenset({'Fresas Orgánicas'}),0.018,0.1495,0.005,0.2777777777777778,1.858045336306206,1.0,0.002309,1.1776153846153847,0.4702647657841141,0.0307692307692307,0.1508263113201385,0.1556112969156447,4
"frozenset({'Fresas Orgánicas', 'limas'})",frozenset({'Banana'}),0.015,0.2041,0.005,0.3333333333333333,1.6331863465621428,1.0,0.0019385,1.19385,0.3936040609137056,0.0233535730966837,0.1623738325585291,0.1789155642658827,4
"frozenset({'Espinacas tiernas orgánicas', 'Aguacate Orgánico'})",frozenset({'Banana'}),0.0111,0.2041,0.0052,0.4684684684684684,2.295288919492741,1.0,0.0029344899999999,1.4973711864406778,0.5706593184346243,0.0247619047619047,0.3321629205534218,0.2469730877374189,4
"frozenset({'Espinacas tiernas orgánicas', 'Banana'})",frozenset({'Aguacate Orgánico'}),0.0266,0.0663,0.0052,0.1954887218045112,2.948547840188707,1.0,0.00343642,1.1605803738317757,0.6789089788370659,0.0592930444697833,0.1383621310961885,0.1369600471767654,4
"frozenset({'Aguacate Orgánico', 'Banana'})",frozenset({'Espinacas tiernas orgánicas'}),0.0253,0.1039,0.0052,0.2055335968379446,1.9781866875644336,1.0,0.0025713299999999,1.127926865671642,0.5073217794824443,0.0419354838709677,0.1134176953888457,0.1277908600166624,4
"frozenset({'Aguacate Orgánico', 'Banana'})",frozenset({'Fresas Orgánicas'}),0.0253,0.1495,0.0056,0.2213438735177865,1.4805610268748266,1.0,0.00181765,1.0922664974619292,0.3330053936009615,0.0330969267139479,0.0844725144242052,0.1294010337488598,4
"frozenset({'Aguacate Orgánico', 'Fresas Orgánicas'})",frozenset({'Banana'}),0.0143,0.2041,0.0056,0.3916083916083916,1.9187084351219577,1.0,0.0026813699999999,1.3082034482758622,0.4857624748184755,0.0263157894736842,0.2355929031390772,0.2095229611153178,4
"frozenset({'Banana', 'Fresas Orgánicas'})",frozenset({'Aguacate Orgánico'}),0.0344,0.0663,0.0056,0.1627906976744186,2.455364972464836,1.0,0.00331928,1.115252777777778,0.6138448337081311,0.0588853838065194,0.103342291608031,0.1236276263636044,4
"frozenset({'Espinacas tiernas orgánicas', 'Banana'})",frozenset({'Fresas Orgánicas'}),0.0266,0.1495,0.0068,0.2556390977443609,1.70996052002917,1.0,0.0028233,1.1425909090909092,0.426537062328527,0.0401653868871825,0.1247961172773202,0.1505620237885684,4
"frozenset({'Espinacas tiernas orgánicas', 'Fresas Orgánicas'})",frozenset({'Banana'}),0.0275,0.2041,0.0068,0.2472727272727272,1.2115273261770076,1.0,0.0011872499999999,1.057355072463768,0.1795327385452894,0.0302491103202846,0.0542439091251755,0.1402948643712974,4
"frozenset({'Banana', 'Fresas Orgánicas'})",frozenset({'Espinacas tiernas orgánicas'}),0.0344,0.1039,0.0068,0.1976744186046511,1.902544933634756,1.0,0.0032258399999999,1.116878260869565,0.4912885618207514,0.0517110266159695,0.1046472699527409,0.1315609821608434,4
"frozenset({'Banana', 'Fresas Orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0344,0.1316,0.0052,0.1511627906976744,1.148653424754365,1.0,0.00067296,1.0230465753424658,0.1340258747052451,0.0323383084577114,0.0225273960129829,0.0953382342546122,4
"frozenset({'Banana', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0201,0.1495,0.0052,0.2587064676616915,1.7304780445598096,1.0,0.00219505,1.1473187919463086,0.430783753444229,0.0316301703163017,0.1284026662688907,0.1467445381786718,4
"frozenset({'Leche entera orgánica', 'Fresas Orgánicas'})",frozenset({'Banana'}),0.0182,0.2041,0.0051,0.2802197802197802,1.3729533572747683,1.0,0.00138538,1.1057541984732826,0.2766786894020188,0.0234806629834254,0.0956398796579723,0.1526037656610905,4
"frozenset({'Banana', 'Leche entera orgánica'})",frozenset({'Fresas Orgánicas'}),0.0199,0.1495,0.0051,0.2562814070351759,1.7142569032453236,1.0,0.00212495,1.1435777027027028,0.4251166847720621,0.0310407790626902,0.1255513310231344,0.1451975597048789,4
"frozenset({'Espinacas tiernas orgánicas', 'Fresas Orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0275,0.1316,0.0089,0.3236363636363636,2.4592428847748,1.0,0.005281,1.2839247311827957,0.6101499090147599,0.059254327563249,0.2211381432938318,0.1956327714838353,4
"frozenset({'Espinacas tiernas orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0251,0.1495,0.0089,0.3545816733067728,2.3717837679382803,1.0,0.00514755,1.3177499999999998,0.5932674166523562,0.0537115268557634,0.2411307152343008,0.2070567229410118,4
"frozenset({'Fresas Orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Espinacas tiernas orgánicas'}),0.0364,0.1039,0.0089,0.2445054945054945,2.3532771367227574,1.0,0.0051180399999999,1.1861105454545455,0.5967835970914314,0.0677321156773211,0.1569082630348113,0.1650823911411014,4
"frozenset({'Ajo Orgánico', 'Cebolla Amarilla Orgánica'})",frozenset({'Aguacate Hass Orgánico'}),0.0137,0.1316,0.0051,0.3722627737226277,2.828744481174983,1.0,0.00329708,1.3833813953488372,0.6554661609143303,0.0363766048502139,0.2771335487363285,0.2055082865573625,4
"frozenset({'Ajo Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Cebolla Amarilla Orgánica'}),0.0143,0.0631,0.0051,0.3566433566433566,5.652034178183148,1.0,0.00419767,1.4562684782608697,0.8350132383276939,0.0705394190871369,0.3133134343508983,0.2187337226956878,4
"frozenset({'Cebolla Amarilla Orgánica', 'Aguacate Hass Orgánico'})",frozenset({'Ajo Orgánico'}),0.0148,0.0537,0.0051,0.3445945945945946,6.4170315566963625,1.0,0.00430524,1.443839175257732,0.856846027083184,0.0804416403785488,0.3074020866475691,0.2197833308168504,4
"frozenset({'Tomates Uva Orgánicos', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0115,0.1495,0.0052,0.4521739130434782,3.0245746691871456,1.0,0.00348075,1.5525000000000002,0.6771623672230652,0.0333761232349165,0.3558776167471819,0.2434782608695652,4
"frozenset({'Fresas Orgánicas', 'Tomates Uva Orgánicos'})",frozenset({'Aguacate Hass Orgánico'}),0.0154,0.1316,0.0052,0.3376623376623376,2.565823234516244,1.0,0.0031733599999999,1.311113725490196,0.6198065594774917,0.0366713681241184,0.237289656451333,0.1885880077369438,4
"frozenset({'Limón Orgánico', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0163,0.1495,0.0053,0.3251533742331288,2.1749389580811296,1.0,0.00286315,1.2602863636363637,0.5491684264837609,0.0330218068535825,0.2065295405445371,0.1803024396249256,4
"frozenset({'Fresas Orgánicas', 'Limón Orgánico'})",frozenset({'Aguacate Hass Orgánico'}),0.0117,0.1316,0.0053,0.452991452991453,3.442184293248124,1.0,0.00376028,1.58754375,0.7178860593471924,0.0384057971014492,0.3700960997137874,0.246632504611228,4
"frozenset({'Frambuesas Orgánicas', 'Fresas Orgánicas'})",frozenset({'Aguacate Hass Orgánico'}),0.0265,0.1316,0.0082,0.309433962264151,2.351321901703275,1.0,0.0047126,1.2575191256830602,0.5903516354115776,0.0547031354236157,0.204783466448815,0.1858719963296438,4
"frozenset({'Fresas Orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Frambuesas Orgánicas'}),0.0364,0.0887,0.0082,0.2252747252747252,2.539737601744366,1.0,0.00497132,1.1762879432624114,0.6291599590964777,0.0701454234388366,0.149868018517201,0.1588605869891101,4
"frozenset({'Frambuesas Orgánicas', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0222,0.1495,0.0082,0.3693693693693693,2.470698122872036,1.0,0.0048811,1.34865,0.6087708095325993,0.0501529051987767,0.2585177770362955,0.2121094338485643,4
"frozenset({'Fresas Orgánicas', 'Queso En Hebras Ecológico'})",frozenset({'Aguacate Hass Orgánico'}),0.0144,0.1316,0.0053,0.3680555555555556,2.7967747382641,1.0,0.00340496,1.3741714285714288,0.6518316589071306,0.0376687988628287,0.27228875582169,0.2041645558932793,4
"frozenset({'Queso En Hebras Ecológico', 'Aguacate Hass Orgánico'})",frozenset({'Fresas Orgánicas'}),0.0128,0.1495,0.0053,0.4140625,2.7696488294314383,1.0,0.0033864,1.45152,0.6472279135194643,0.0337579617834394,0.3110670194003527,0.2247570025083612,4
